ID,Name,eventFlagId,distViewEventFlagId,iconId,bgmPlaceType,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,areaNo,gridXNo,gridZNo,clearedEventFlagId,dispMask00,dispMask01,distViewIconId,angle,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textId4,textId5,textId6,textId7,textId8,textType1,textType2,textType3,textType4,selectMinZoomStep,dispMinZoomStep,entryFEType
30200102,,1039560543,0,41,999,0,0,0,20,1,0,20017920,0,0,0,0.0,-340.6080017089844,73.75599670410156,-199.5800018310547,30200102,0,0,5100,0,20017920,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30210000,,1039560516,0,41,999,0,0,0,21,0,0,510440,0,0,0,0.0,89.64599609375,73.75599670410156,171.29299926757812,30210000,0,0,5100,0,510440,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30210100,,1039560517,0,67,999,0,0,0,21,1,0,510460,0,0,0,0.0,113.0,73.75599670410156,399.0,30210100,0,0,5100,0,510460,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30220000,,1039560518,0,67,999,0,0,0,22,0,0,510480,0,0,0,0.0,-50.64599609375,73.75599670410156,71.29299926757812,30220000,0,0,5100,0,510480,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30250000,,1039560519,0,67,999,0,0,0,25,0,0,510550,0,0,0,0.0,-18.0,73.75599670410156,12.0,30250000,0,0,5100,0,510550,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30280000,,1039560520,0,67,999,0,0,0,28,0,0,510560,0,0,0,0.0,15.0,73.75599670410156,-125.0,30280000,0,0,5100,0,510560,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30341400,,1039560123,0,41,999,0,0,0,34,14,0,510740,1,0,0,0.0,526.3870239257812,-373.4849853515625,-312.85699462890625,30341400,0,0,5100,0,510740,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30350000,,1039560126,0,41,999,0,0,0,35,0,0,520220,1,0,0,0.0,-203.8470001220703,-153.8459930419922,-306.8659973144531,30350000,0,0,5100,0,520220,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
30350001,,1039560125,0,41,999,0,0,0,35,0,0,510250,1,0,0,0.0,98.98699951171875,-298.54998779296875,-80.89399719238281,30350001,0,0,5100,0,510250,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30455200,,1039560182,0,41,999,0,0,0,60,45,52,530315,1,0,0,0.0,27.69300079345703,1023.7589721679688,56.92100143432617,30455200,0,0,5100,0,530315,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31180000,,1039560050,0,41,999,0,0,0,18,0,0,510280,1,0,0,0.0,29.50200080871582,-111.59001159667969,53.465999603271484,31180000,0,0,5100,0,510280,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31180001,,1039560051,0,41,999,0,0,0,18,0,0,18007850,1,0,0,0.0,-40.941001892089844,10.486000061035156,41.09199905395508,31180001,0,0,5100,0,18007850,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31300000,,1039560055,0,41,999,0,0,0,30,0,0,520000,1,0,0,0.0,1.875,46.7239990234375,65.5739974975586,31300000,0,0,5100,0,520000,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31300100,,1039560056,0,41,999,0,0,0,30,1,0,520010,1,0,0,0.0,-34.55699920654297,23.118999481201172,-155.67100524902344,31300100,0,0,5100,0,520010,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31300200,,1039560057,0,41,999,0,0,0,30,2,0,520020,1,0,0,0.0,102.27400207519531,94.69999694824219,73.35199737548828,31300200,0,0,5100,0,520020,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31300400,,1039560059,0,41,999,0,0,0,30,4,0,520040,1,0,0,0.0,-16.757999420166016,46.104000091552734,92.3479995727539,31300400,0,0,5100,0,520040,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31301100,,1039560068,0,41,999,0,0,0,30,11,0,520030,1,0,0,0.0,-210.27999877929688,177.48399353027344,21.41699981689453,31301100,0,0,5100,0,520030,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31310000,,1039560082,0,41,999,0,0,0,31,0,0,520320,1,0,0,0.0,-146.91400146484375,-39.933998107910156,-144.9250030517578,31310000,0,0,5100,0,520320,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31310100,,1039560082,0,41,999,0,0,0,31,1,0,520310,1,0,0,0.0,-146.91400146484375,-39.933998107910156,-144.9250030517578,31310100,0,0,5100,0,520310,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31310200,,1039560083,0,41,999,0,0,0,31,2,0,520300,1,0,0,0.0,-311.0580139160156,-28.917999267578125,-27.177000045776367,31310200,0,0,5100,0,520300,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31310300,,1039560084,0,41,999,0,0,0,31,3,0,520330,1,0,0,0.0,-120.76899719238281,88.18099975585938,80.7969970703125,31310300,0,0,5100,0,520330,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31311500,,1039560098,0,41,999,0,0,0,31,15,0,520340,1,0,0,0.0,30.93899917602539,-29.329999923706055,-99.89099884033203,31311500,0,0,5100,0,520340,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31311700,,1039560100,0,41,999,0,0,0,31,17,0,520350,1,0,0,0.0,74.41799926757812,-9.862000465393066,148.6820068359375,31311700,0,0,5100,0,520350,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31320000,,1039560111,0,41,999,0,0,0,32,0,0,520600,1,0,0,0.0,83.31400299072266,-24.548999786376953,-25.440000534057617,31320000,0,0,5100,0,520600,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31320100,,1039560112,0,41,999,0,0,0,32,1,0,520610,1,0,0,0.0,27.70400047302246,-30.433000564575195,-0.7929999828338623,31320100,0,0,5100,0,520610,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31413900,,1039560159,0,41,999,0,0,0,60,41,39,530140,1,0,0,0.0,-142.1909942626953,253.53399658203125,57.73699951171875,31413900,0,0,5100,0,530140,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31423300,,1039560165,0,41,999,0,0,0,60,42,33,1042337100,1,0,0,0.0,-127.3740005493164,19.941999435424805,109.08100128173828,31423300,0,0,5100,0,1042337100,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31423600,,1039560166,0,41,999,0,0,0,60,42,36,530100,1,0,0,0.0,-12.137999534606934,88.95500183105469,44.77299880981445,31423600,0,0,5100,0,530100,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31423700,,1039560167,0,41,999,0,0,0,60,42,37,530120,1,0,0,0.0,-82.45401000976562,160.51600646972656,64.52400207519531,31423700,0,0,5100,0,530120,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31423800,,1039560169,0,41,999,0,0,0,60,42,38,1042387410,1,0,0,0.0,49.625,188.00599670410156,90.44999694824219,31423800,0,0,5100,0,1042387410,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31423801,,1039560168,0,41,999,0,0,0,60,42,38,1042387400,1,0,0,0.0,126.59300231933594,183.08200073242188,54.577999114990234,31423801,0,0,5100,0,1042387400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31433000,,1039560171,0,41,999,0,0,0,60,43,30,510800,1,0,0,0.0,-20.461999893188477,0.4749999940395355,21.44499969482422,31433000,0,0,5100,0,510800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31433300,,1039560172,0,41,999,0,0,0,60,43,33,530185,1,0,0,0.0,-58.75299835205078,83.06500244140625,21.900999069213867,31433300,0,0,5100,0,530185,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31433400,,1039560214,0,41,999,0,0,0,60,43,34,1043347400,1,0,0,0.0,25.91200065612793,53.064998626708984,-15.065999984741211,31433400,0,0,5100,0,1043347400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31433600,,1039560173,0,41,999,0,0,0,60,43,36,530110,1,0,0,0.0,-80.88999938964844,64.98777770996094,76.08699798583984,31433600,0,0,5100,0,530110,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31433700,,1039560174,0,41,999,0,0,0,60,43,37,1043377400,1,0,0,0.0,93.37699890136719,90.87999725341797,-86.64700317382812,31433700,0,0,5100,0,1043377400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31443200,,1039560176,0,41,999,0,0,0,60,44,32,1044327400,1,0,0,0.0,-110.0780029296875,42.97800064086914,12.020000457763672,31443200,0,0,5100,0,1044327400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31443201,,1039560177,0,41,999,0,0,0,60,44,32,1044327410,1,0,0,0.0,38.034000396728516,41.77299880981445,98.87300109863281,31443201,0,0,5100,0,1044327410,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31443400,,1039560202,0,41,999,0,0,0,60,44,34,530160,1,0,0,0.0,100.46199798583984,0.4749999940395355,97.44499969482422,31443400,0,0,5100,0,530160,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31443500,,1039560178,0,41,999,0,0,0,60,44,35,530130,1,0,0,0.0,-17.201000213623047,105.64900207519531,-137.8280029296875,31443500,0,0,5100,0,530130,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
31443600,,1039560179,0,41,999,0,0,0,60,44,36,1044367800,1,0,0,0.0,-9.918999671936035,80.79900360107422,35.132999420166016,31443600,0,0,5100,0,1044367800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
31453900,,1039560181,0,41,999,0,0,0,60,45,39,530170,1,0,0,0.0,-60.04999923706055,92.19000244140625,4.295000076293945,31453900,0,0,5100,0,530170,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32100100,,1039560003,0,41,999,0,0,0,10,1,0,510030,1,0,0,0.0,-41.74800109863281,21.325000762939453,-39.474998474121094,32100100,0,0,5100,0,510030,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32300300,,1039560058,0,41,999,0,0,0,30,3,0,520060,1,0,0,0.0,89.22000122070312,194.43800354003906,36.073001861572266,32300300,0,0,5100,0,520060,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32300500,,1039560061,0,41,999,0,0,0,30,5,0,520210,1,0,0,0.0,-240.84500122070312,411.5,16.746000289916992,32300500,0,0,5100,0,520210,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32300501,,1039560060,0,41,999,0,0,0,30,5,0,520050,1,0,0,0.0,-188.16799926757812,406.2040100097656,120.63899993896484,32300501,0,0,5100,0,520050,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32300600,,1039560062,0,41,999,0,0,0,30,6,0,520070,1,0,0,0.0,20.858999252319336,194.31900024414062,-18.72100067138672,32300600,0,0,5100,0,520070,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32310400,,1039560085,0,41,999,0,0,0,31,4,0,520360,1,0,0,0.0,98.02999877929688,199.76199340820312,-166.70899963378906,32310400,0,0,5100,0,520360,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32310500,,1039560086,0,41,999,0,0,0,31,5,0,520370,1,0,0,0.0,-169.3419952392578,160.968994140625,-22.972000122070312,32310500,0,0,5100,0,520370,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32310600,,1039560087,0,41,999,0,0,0,31,6,0,520380,1,0,0,0.0,186.9263916015625,216.58900451660156,104.1341552734375,32310600,0,0,5100,0,520380,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32320200,,1039560113,0,41,999,0,0,0,32,2,0,520620,1,0,0,0.0,14.99630355834961,110.76300048828125,22.789112091064453,32320200,0,0,5100,0,520620,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32334200,,1039560128,0,41,999,0,0,0,60,33,42,530265,1,0,0,0.0,-40.5890007019043,346.6997985839844,86.25900268554688,32334200,0,0,5100,0,530265,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32334300,,1039560129,0,41,999,0,0,0,60,33,43,530205,1,0,0,0.0,42.487998962402344,291.70001220703125,31.132999420166016,32334300,0,0,5100,0,530205,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32334500,,1039560130,0,41,999,0,0,0,60,33,45,530250,1,0,0,0.0,-51.82500076293945,244.95199584960938,-29.645999908447266,32334500,0,0,5100,0,530250,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32341100,,1039560120,0,41,999,0,0,0,34,11,0,34110800,1,0,0,0.0,402.4339904785156,90.58502960205078,71.28399658203125,32341100,0,0,5100,0,34110800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32344200,,1039560131,0,41,999,0,0,0,60,34,42,530260,1,0,0,0.0,128.24099731445312,401.7720031738281,-29.929000854492188,32344200,0,0,5100,0,530260,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32344500,,1039560132,0,41,999,0,0,0,60,34,45,530210,1,0,0,0.0,-51.6632080078125,237.83851623535156,53.23219299316406,32344500,0,0,5100,0,530210,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32344800,,1039560133,0,41,999,0,0,0,60,34,48,1034480800,1,0,0,0.0,52.952999114990234,252.19700622558594,64.72599792480469,32344800,0,0,5100,0,1034480800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32354200,,1039560135,0,41,999,0,0,0,60,35,42,530225,1,0,0,0.0,-132.50900268554688,269.1549987792969,-92.67900085449219,32354200,0,0,5100,0,530225,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32354800,,1039560223,0,41,999,0,0,0,60,35,48,1035487800,1,0,0,0.0,18.36199951171875,236.67100524902344,-107.50199890136719,32354800,0,0,5100,0,1035487800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32355000,,1039560136,0,41,999,0,0,0,60,35,50,510810,1,0,0,0.0,-49.849998474121094,430.9460144042969,80.61199951171875,32355000,0,0,5100,0,510810,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32364500,,1039560138,0,41,999,0,0,0,60,36,45,1036457400,1,0,0,0.0,-70.06600189208984,237.5570068359375,39.676998138427734,32364500,0,0,5100,0,1036457400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32364800,,1039560139,0,41,999,0,0,0,60,36,48,1036487400,1,0,0,0.0,30.621999740600586,321.60174560546875,52.90999984741211,32364800,0,0,5100,0,1036487400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32365000,,1039560140,0,41,999,0,0,0,60,36,50,530255,1,0,0,0.0,121.09200286865234,379.5920104980469,10.944999694824219,32365000,0,0,5100,0,530255,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32374200,,1039560142,0,41,999,0,0,0,60,37,42,1037427400,1,0,0,0.0,-58.19499969482422,237.64700317382812,98.44000244140625,32374200,0,0,5100,0,1037427400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32374600,,1039560143,0,41,999,0,0,0,60,37,46,1037467400,1,0,0,0.0,-74.46399688720703,398.2919921875,13.810999870300293,32374600,0,0,5100,0,1037467400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32384100,,1039560147,0,41,999,0,0,0,60,38,41,530245,1,0,0,0.0,3.2780001163482666,257.3659973144531,-124.07499694824219,32384100,0,0,5100,0,530245,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
32384800,,1039560148,0,41,999,0,0,0,60,38,48,530200,1,0,0,0.0,-32.167999267578125,404.114990234375,-82.9219970703125,32384800,0,0,5100,0,530200,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32385000,,1039560149,0,41,999,0,0,0,60,38,50,530150,1,0,0,0.0,-60.99399948120117,367.2357177734375,-51.31999969482422,32385000,0,0,5100,0,530150,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32392000,,1039560127,0,41,999,0,0,0,39,20,0,510260,1,0,0,0.0,-98.68699645996094,353.031005859375,-1304.2110595703125,32392000,0,0,5100,0,510260,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32394300,,1039560152,0,41,999,0,0,0,60,39,43,1039437400,1,0,0,0.0,-119.87699890136719,253.2050018310547,-6.625,32394300,0,0,5100,0,1039437400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
32394400,,1039560153,0,41,999,0,0,0,60,39,44,530240,1,0,0,0.0,-81.59400177001953,294.7879943847656,-35.358001708984375,32394400,0,0,5100,0,530240,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33300700,,1039560063,0,41,999,0,0,0,30,7,0,520120,1,0,0,0.0,-127.19999694824219,820.6110229492188,225.6280059814453,33300700,0,0,5100,0,520120,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33300800,,1039560064,0,41,999,0,0,0,30,8,0,520080,1,0,0,0.0,330.52801513671875,742.2039794921875,14.232000350952148,33300800,0,0,5100,0,520080,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33300900,,1039560065,0,41,999,0,0,0,30,9,0,520090,1,0,0,0.0,-146.71299743652344,646.2429809570312,104.80400085449219,33300900,0,0,5100,0,520090,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33301000,,1039560066,0,41,999,0,0,0,30,10,0,520100,1,0,0,0.0,-107.99139404296875,761.4450073242188,357.0107421875,33301000,0,0,5100,0,520100,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33301200,,1039560069,0,41,999,0,0,0,30,12,0,520110,1,0,0,0.0,8.086999893188477,618.302978515625,242.75,33301200,0,0,5100,0,520110,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33301300,,1039560071,0,41,999,0,0,0,30,13,0,520130,1,0,0,0.0,4.3460001945495605,954.4030151367188,78.96299743652344,33301300,0,0,5100,0,520130,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33310700,,1039560089,0,41,999,0,0,0,31,7,0,520390,1,0,0,0.0,-122.64199829101562,719.5980224609375,255.96600341796875,33310700,0,0,5100,0,520390,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33310900,,1039560091,0,41,999,0,0,0,31,9,0,520400,1,0,0,0.0,-63.9119987487793,1013.0339965820312,-75.06600189208984,33310900,0,0,5100,0,520400,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33311800,,1039560101,0,41,999,0,0,0,31,18,0,520410,1,0,0,0.0,-85.1780014038086,790.6309814453125,183.11399841308594,33311800,0,0,5100,0,520410,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33311900,,1039560103,0,41,999,0,0,0,31,19,0,520420,1,0,0,0.0,130.98500061035156,623.4730224609375,-12.699999809265137,33311900,0,0,5100,0,520420,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33311901,,1039560104,0,41,999,0,0,0,31,19,0,520490,1,0,0,0.0,108.32499694824219,627.2620239257812,-45.18600082397461,33311901,0,0,5100,0,520490,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33320400,,1039560114,0,41,999,0,0,0,32,4,0,520630,1,0,0,0.0,-298.135986328125,677.5150146484375,-147.7100067138672,33320400,0,0,5100,0,520630,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33320500,,1039560115,0,41,999,0,0,0,32,5,0,520650,1,0,0,0.0,62.14699935913086,777.6270141601562,-41.25199890136719,33320500,0,0,5100,0,520650,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33341200,,1039560121,0,41,999,0,0,0,34,12,0,520640,1,0,0,0.0,-49.45899963378906,711.3560180664062,-195.9219970703125,33341200,0,0,5100,0,520640,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33355300,,1039560137,0,41,999,0,0,0,60,35,53,530390,1,0,0,0.0,1.7999999523162842,823.6710205078125,-80.39900207519531,33355300,0,0,5100,0,530390,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33365400,,1039560141,0,41,999,0,0,0,60,36,54,530375,1,0,0,0.0,100.82411193847656,1048.6734619140625,-32.65999984741211,33365400,0,0,5100,0,530375,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33375300,,1039560145,0,41,999,0,0,0,60,37,53,530395,1,0,0,0.0,11.739999771118164,901.4199829101562,-90.78800201416016,33375300,0,0,5100,0,530395,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33375400,,1039560146,0,41,999,0,0,0,60,37,54,530380,1,0,0,0.0,-43.430999755859375,856.72802734375,-53.07600021362305,33375400,0,0,5100,0,530380,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33385100,,1039560150,0,41,999,0,0,0,60,38,51,1038510800,1,0,0,0.0,-38.46099853515625,770.7969970703125,-23.53700065612793,33385100,0,0,5100,0,1038510800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33385200,,1039560151,0,41,999,0,0,0,60,38,52,530385,1,0,0,0.0,-53.16299819946289,792.9409790039062,-27.929000854492188,33385200,0,0,5100,0,530385,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33395000,,1039560154,0,41,999,0,0,0,60,39,50,520950,1,0,0,0.0,-45.61899948120117,709.5900268554688,-86.06700134277344,33395000,0,0,5100,0,520950,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
33395100,,1039560155,0,41,999,0,0,0,60,39,51,1039517200,1,0,0,0.0,-16.85099983215332,756.989990234375,-110.73200225830078,33395100,0,0,5100,0,1039517200,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33395400,,1039560156,0,41,999,0,0,0,60,39,54,510820,1,0,0,0.0,-18.722000122070312,768.302001953125,63.51100158691406,33395400,0,0,5100,0,510820,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33405200,,1039560157,0,41,999,0,0,0,60,40,52,530350,1,0,0,0.0,81.64099884033203,884.0,22.31800079345703,33405200,0,0,5100,0,530350,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33405300,,1039560158,0,41,999,0,0,0,60,40,53,1040530800,1,0,0,0.0,-100.85199737548828,802.2579956054688,86.0479965209961,33405300,0,0,5100,0,1040530800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33415000,,1039560160,0,41,999,0,0,0,60,41,50,530310,1,0,0,0.0,40.8380012512207,834.14599609375,109.23899841308594,33415000,0,0,5100,0,530310,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33415100,,1039560161,0,41,999,0,0,0,60,41,51,530335,1,0,0,0.0,74.08899688720703,851.27001953125,-31.347000122070312,33415100,0,0,5100,0,530335,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33415200,,1039560163,0,41,999,0,0,0,60,41,52,530300,1,0,0,0.0,46.597999572753906,924.0889892578125,-88.37899780273438,33415200,0,0,5100,0,530300,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33415300,,1039560164,0,41,999,0,0,0,60,41,53,530320,1,0,0,0.0,-92.54000091552734,785.1510009765625,61.15399932861328,33415300,0,0,5100,0,530320,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33425100,,1039560170,0,41,999,0,0,0,60,42,55,530325,1,0,0,0.0,-17.540000915527344,968.1640014648438,-30.93899917602539,33425500,0,0,5100,0,530325,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33425500,,1039560217,0,41,999,0,0,0,60,42,51,1042517800,1,0,0,0.0,85.54000091552734,968.1640014648438,170.93899536132812,33425100,0,0,5100,0,1042517800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33435300,,1039560175,0,41,999,0,0,0,60,43,53,1043537400,1,0,0,0.0,17.266000747680664,993.3489990234375,25.496999740600586,33435300,0,0,5100,0,1043537400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
33445300,,1039560180,0,41,999,0,0,0,60,44,53,1044537300,1,0,0,0.0,-20.277999877929688,1026.06494140625,83.62699890136719,33445300,0,0,5100,0,1044537300,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
34130900,,1039560206,0,67,999,0,0,0,60,52,38,510300,1,0,0,0.0,-23.687999725341797,34.595001220703125,156.30799865722656,34130900,0,0,5100,0,510300,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
34301400,,1039560072,0,41,999,0,0,0,30,14,0,520140,1,0,0,0.0,-123.39600372314453,73.29499816894531,-33.95100021362305,34301400,0,0,5100,0,520140,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34301500,,1039560074,0,41,999,0,0,0,30,15,0,520150,1,0,0,0.0,125.70899963378906,24.20400047302246,258.0260009765625,34301500,0,0,5100,0,520150,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34301600,,1039560075,0,41,999,0,0,0,30,16,0,520160,1,0,0,0.0,-140.41427612304688,-25.028182983398438,-89.8660888671875,34301600,0,0,5100,0,520160,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34311000,,1039560092,0,41,999,0,0,0,31,10,0,520440,1,0,0,0.0,36.145999908447266,104.70800018310547,21.160999298095703,34311000,0,0,5100,0,520440,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34311100,,1039560094,0,41,999,0,0,0,31,11,0,520460,1,0,0,0.0,-144.10299682617188,127.07099914550781,138.60899353027344,34311100,0,0,5100,0,520460,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34312000,,1039560105,0,41,999,0,0,0,31,20,0,520450,1,0,0,0.0,173.7310028076172,86.96900177001953,147.63999938964844,34312000,0,0,5100,0,520450,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34312100,,1039560107,0,41,999,0,0,0,31,21,0,520430,1,0,0,0.0,-166.69000244140625,13.045000076293945,48.637001037597656,34312100,0,0,5100,0,520430,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34320700,,1039560117,0,41,999,0,0,0,32,7,0,520660,1,0,0,0.0,-20.45599937438965,89.59700012207031,158.6790008544922,34320700,0,0,5100,0,520660,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34320800,,1039560118,0,41,999,0,0,0,32,8,0,520670,1,0,0,0.0,-65.22100067138672,123.90899658203125,239.7530059814453,34320800,0,0,5100,0,520670,5110,5120,-1,-1,-1,-1,0,0,0,0,255,255,0
34341300,,1039560122,0,41,999,0,0,0,34,13,0,510730,1,0,0,0.0,78.10800170898438,36.310001373291016,-97.6520004272461,34341300,0,0,5100,0,510730,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
34474000,,1039560183,0,41,999,0,0,0,60,47,40,530410,1,0,0,0.0,-107.33300018310547,126.08399963378906,102.5479965209961,34474000,0,0,5100,0,530410,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
34483700,,1039560184,0,41,999,0,0,0,60,48,37,530400,1,0,0,0.0,-48.08599853515625,114.95099639892578,-42.66600036621094,34483700,0,0,5100,0,530400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
34484000,,1039560185,0,41,999,0,0,0,60,48,40,1048400800,1,0,0,0.0,-99.15699768066406,138.41799926757812,-99.78500366210938,34484000,0,0,5100,0,1048400800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
34484100,,1039560187,0,41,999,0,0,0,60,48,41,1048417800,1,0,0,0.0,-51.75,225.57000732421875,-77.77999877929688,34484100,0,0,5100,0,1048417800,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
